ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"According to NV Democrat officials, Harry Reid laughed when he heard the CCRP cancelled the Trump Caucus.",2019-08-16T05:51:12+0000,360 News Las Vegas ,0,99,0,999,0.016861,Unknown,0.001297,Arizona,0.018158,California,0.001297,Indiana,0.001297,Michigan,0.957198,Nevada,0.001297,Ohio,0.001297,Texas,0.001297,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I’m a progressive Democrat challenging the Vice Chair of the Problem Solvers Caucus in New York’s 3rd District. Our party can no longer afford to rally around Democrats that auction off their ideals to corporate donors. We need leaders who will stand up for what's important to US - Medicare For All, fighting for the kids locked in cages, and making sure Wall Street plays by the rules. We can no longer support Democrats who are too weak to stand up to this President, who support the Hyde Amendment or who consider a “path to citizenship” a “political third rail.” 

Please consider making a donation to my campaign. We can overcome the problems we face, but only if we stand up and fight them together.

In 2020, it will no longer be enough to just elect A Democrat, we need to #ElectBetterDemocrats",2019-08-16T02:36:29+0000,Melanie D'Arrigo for Congress,0,99,1000,4999,0.001404,California,0.000702,Pennsylvania,0.661517,New York,0.307584,New Jersey,0.01264,Connecticut,0.000702,Wyoming,0.001404,Washington,0.001404,Utah,0.000702,Texas,0.000702,South Carolina,0.000702,Oregon,0.001404,Colorado,0.002107,Ohio,0.001404,North Carolina,0.000702,New Hampshire,0.000702,Michigan,0.001404,Massachusetts,0.000702,Louisiana,0.000702,Illinois,0.000702,Florida,0.000702,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"THEY SAID WHAT?!
Another Installment of Our Popular Feature (for the Week of 8/12/19)

By BSpa Truth Squad - August 15th, 2019

BALLSTON SPA, NEW YORK — It was another “hold my beer” set of moments this week in local politics, as the typically quiet summer political season locally had its rhetoric whip up like a California leather pageant.

Here’s what happened.  Local political operative Keith Lewis, who has run the campaign of folks like Liz Kormos In BSpa (who apparently needs a better name tag since she thinks her name is “A Better BSpa” according to her Facebook page), Eric Connolly in Ballston, and now Zlotnick/Kerr/Isachsen in Milton, decided to create his own “public figure” Facebook page a few weeks ago.  Lewis apparently feels that his multiple reinventions — from HIV+ modeling agency operator, to beauty pageant producer, to leather pageant contestant, to documentary producer, to Provincetown restaurant operator, to now his new political operative role — qualify him as such a “public figure.”  If the wheel was reinvented as many times as he’s reinvented himself, it would be a square again.  On his public figure page this week, Lewis lamented that the Village of Ballston Spa became, in his view, the “Village of Bullies” in some ways because of his involvement in local politics.

Some of the classic statements from Lewis included that “the gay community is diverse but in my experience, usually supportive of each other,” suggesting that other gay men and women in the area should blindly support him despite his name-calling, inconsistent statements, reputation-damaging attempts, and victim-playing ways.  He leaves out that two of his most strident and informed critics are — gay.  He also leaves out that the Village that he apparently views more negatively now is 80% controlled by his party — the Democratic Party.  In fact, that Party attempted to endorse the current Mayor and only non-Democrat on the Board of Trustees, Larry Woolbright.  He also suggests he “lost [his] longstanding idyllic image of Ballston Spa” despite the Village supporting his candidates in the March election.  He forgets to mention his perpetual bluster on Facebook on several pages that led to several people questioning who he was and what his intentions were.  Remember, BSpa Truth Squad asked Milton Councilwoman Barbara Kerr specifically if her campaign is paying Lewis for his services — and she failed to respond.  It is unclear whether Lewis is attempting to parlay his local political operations into a new business to complete his newest reinvention.

With respect to Lewis’s playing of the “gay card,” a local reader anonymously told BSpa Truth Squad, “I don’t care if he’s gay, straight, or neither.  He’s an [expletive deleted] for wrongly attacking people’s reputations — including long-time, beloved figures — and then plays victim when people give him grief for lying and attacking.”  In this case, Lewis not only attacked individuals’ reputations, but he attacked the entire Village’s reputation and then tried to act like he’s open to reconsidering his assessment after “the underbelly [of BSpa] was exposed” to him.  It is very kind of him to hold back his judgment unless he gets his way.  Rest assured, though, Lewis invited readers to “dig a little deeper into the facts” related to him — and who are we to disappoint him?  We’ll be following up with the facts we find soon — there’s a lot to wade through... A LOT.  

This diatribe by him would normally be enough to win him the “They Said What?!” award any other week.  But enter Ellie Dillon, local Democratic Chairwoman who oversaw the Party’s endorsements in BSpa and Milton.  Dillon, who should take pride in the Village after her party won political control over it, decided to embrace Lewis’s attack on BSpa, saying “You can call me Mama anytime!! You are one of the most loyal, kindest people I know!”  

Ellie, really?  If you consider Keith’s diatribe to be a sign of loyalty, you must have a low bar for what constitutes loyalty and kindness.  It’s amazing you want to call such a negative place home — the place YOU CONTROL politically currently.  In other words, Ellie, Lewis’s words are as much a representation of your work as anything.  Maybe you should have taken a step back and rethought embracing an attack on BSpa because this reflects on you as much as anybody.

Instead, Ellie, you win this week’s “They Said What?!” award.  Thank you for your loyalty and kindness in providing us this week’s material!",2019-08-16T01:57:41+0000,BSpa Truth Squad -- A Media Member Not Affiliated with Any Candidate,0,99,0,999,0.997179,New York,0.00141,Illinois,0.00141,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DEAR FRIENDS,

THIS YEAR, WE DEMOCRATS HAVE THE BEST CHANCE EVER OF WINNING 2 OF THE 3 CHESTER COUNTY COMMISSIONER SEATS, AND OUR LOCAL CANDIDATES ARE–FOR THE FIRST TIME–COMPETITIVE IN ALL THE MUNICIPALITIES WE SERVE.***

OUR PLAN FOR TURNING THIS OPPORTUNITY INTO VICTORY AT THE POLLS IS PRETTY STRAIGHT-FORWARD: 

(1) DONATE IN AUGUST
(2) OUTWORK THE REPUBLICANS IN OCTOBER
(3) VOTE ON NOVEMBER 5TH
(4) INAUGURATE DEMOCRATS IN JANUARY 2020.

WE ARE ON THE VERGE OF MAKING HISTORY IN CHESTER COUNTY, BUT WE CAN’T DO IT WITHOUT YOUR FINANCIAL SUPPORT. 

HERE’S THE DEAL: 100% OF YOUR DONATION MADE IN AUGUST WILL GO DIRECTLY TO OUR OUTSTANDING COUNTY, MUNICIPAL AND SCHOOL BOARD CANDIDATES.
  
EVERY CONTRIBUTION–LARGE OR SMALL, FROM $1 TO $1,000–IS IMPORTANT, BUT WE HAVE A SPECIAL GIFT FOR PEOPLE WHO CONTRIBUTE $100 OR MORE:

YOU WILL EACH RECEIVE 2 COMPLIMENTARY TICKETS TO OUR ‘MEET & MINGLE WITH THE CANDIDATES’ EVENT AT THE GALER ESTATE WINERY ON TUESDAY EVENING, AUGUST 20, 6-8PM, FEATURING ALL 9 OF OUR COUNTY CANDIDATES. BUT HURRY…WE ONLY HAVE ROOM FOR 5 MORE DONORS!

YOU MAY DONATE USING THIS LINK:
                                                                                    
www.KennettAreaDemocrats.com/donate

OR YOU MAY SEND YOUR CHECK MADE PAYABLE TO: 

KENNETT AREA DEMOCRATS
WAYNE BRAFFMAN, KAD CHAIR
472 EAST SOUTH STREET
KENNETT SQUARE, PA 19348         
                                                                                                                                               
IT’S AN EXCITING TIME TO BE A DEMOCRAT IN CHESTER COUNTY…CAN I COUNT ON YOU TO HELP US MAKE HISTORY? 

THANK YOU IN ADVANCE FOR YOUR GENEROSITY AND YOUR COMMITMENT TO OUR PRINCIPLES, OUR IDEALS AND OUR CANDIDATES. 

TOGETHER, WE WILL #FINISHTHEJOB THIS YEAR AND NEXT!
 

WAYNE BRAFFMAN, CHAIR
waynebraffman@yahoo.com
(484) 732-8587

 
*** AVONDALE, EAST MARLBOROUGH, KENNETT SQUARE, KENNETT TOWNSHIP, LONDON BRITAIN, NEW GARDEN, NEWLIN, PENNSBURY, POCOPSON AND WEST MARLBOROUGH.",2019-08-16T00:59:11+0000,"Kennett Area Democrats, Dale LaBar, Treasurer",0,99,1000,4999,0.077744,Delaware,0.922256,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opinion piece in today’s newspaper...,2019-08-16T00:31:43+0000,The Committee to Elect Dennis Potvin,0,99,5000,9999,0.406116,Iowa,0.16603,New Hampshire,0.427855,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
">> PROTECT THE COURTS: Donald Trump is packing the courts with ultra-conservative judges like Brett Kavanaugh who cannot WAIT for a chance to
❌ Overturn Roe v. Wade 
❌ Gut Obamacare
❌ Destroy President Obama’s legacy

The ONLY way we can stop them is by flipping the Senate, and Nate Silver says Democrats can do just that in 2020. You’ve been identified as a top Democrat in your area, so we need to hear from you and just 439 other top Dems before 11:59 p.m. TONIGHT: Do you approve of Donald Trump?",2019-08-15T23:48:15+0000,the DSCC,0,99,0,999,0.00565,Arkansas,0.028249,Minnesota,0.033898,North Carolina,0.00565,North Dakota,0.011299,Oregon,0.00565,Rhode Island,0.022599,Wisconsin,0.039548,Georgia,0.00565,Hawaii,0.00565,Maine,0.011299,Nebraska,0.011299,New Hampshire,0.00565,West Virginia,0.011299,Alabama,0.00565,Delaware,0.062147,Florida,0.062147,Illinois,0.073446,New York,0.039548,Ohio,0.022599,Tennessee,0.011299,Virginia,0.016949,New Jersey,0.00565,Nevada,0.022599,Colorado,0.016949,New Mexico,0.00565,Vermont,0.00565,Idaho,0.00565,Louisiana,0.016949,South Carolina,0.00565,Massachusetts,0.011299,Missouri,0.096045,California,0.022599,Iowa,0.00565,Mississippi,0.045198,Pennsylvania,0.011299,Montana,0.062147,Texas,0.00565,Utah,0.011299,Alaska,0.011299,Connecticut,0.00565,"Washington, District of Columbia",0.028249,Indiana,0.011299,Kansas,0.016949,Maryland,0.033898,Michigan,0.039548,Washington,,,,,,,,,,
">> PROTECT THE COURTS: Donald Trump is packing the courts with ultra-conservative judges like Brett Kavanaugh who cannot WAIT for a chance to
❌ Overturn Roe v. Wade 
❌ Gut Obamacare
❌ Destroy President Obama’s legacy

The ONLY way we can stop them is by flipping the Senate, and Nate Silver says Democrats can do just that in 2020. You’ve been identified as a top Democrat in your area, so we need to hear from you and just 439 other top Dems before 11:59 p.m. TONIGHT: Do you approve of Donald Trump?",2019-08-15T23:48:15+0000,the DSCC,0,99,0,999,0.016393,Georgia,0.016393,Iowa,0.040984,Massachusetts,0.008197,Mississippi,0.016393,Alabama,0.07377,California,0.04918,Florida,0.040984,Illinois,0.040984,Kansas,0.008197,Connecticut,0.04918,Michigan,0.032787,New York,0.04918,Ohio,0.016393,Pennsylvania,0.016393,South Carolina,0.122951,Texas,0.02459,Louisiana,0.02459,Wisconsin,0.016393,Minnesota,0.040984,Indiana,0.008197,Colorado,0.02459,Idaho,0.008197,Maine,0.008197,New Mexico,0.008197,North Carolina,0.008197,Oklahoma,0.02459,Missouri,0.032787,Virginia,0.02459,Nevada,0.040984,Tennessee,0.016393,Utah,0.04918,Washington,0.016393,Nebraska,0.016393,Oregon,0.008197,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TRUMP’S RACISM NEVER ENDS: Donald Trump attacked four of our Democratic Congresswomen of color with racist and threatening language. Then, he continued his insult campaign against Democratic Congressman Elijah Cummings, calling his Baltimore district a “disgusting, rat and rodent infested mess.” This rhetoric is RACIST and downright UN-AMERICAN. Democrats CANNOT be silent!

You’ve been identified as a top Democrat in your area, so we need to hear from you and just 439 other top Dems before 11:59 p.m. TONIGHT -- but we still haven’t heard from you. The ONLY way we’ll be able to fight back to stop Donald Trump and his dangerous agenda is by flipping the Senate in 2020 -- so please, take the one-question survey right now and tell us where you stand: Do you approve of Donald Trump?",2019-08-15T23:48:15+0000,the DSCC,0,99,0,999,0.018987,Alabama,0.031646,Colorado,0.031646,Washington,0.126582,California,0.031646,Kansas,0.050633,New York,0.037975,Pennsylvania,0.025316,Virginia,0.018987,Delaware,0.025316,Tennessee,0.006329,"Washington, District of Columbia",0.018987,Georgia,0.050633,Illinois,0.006329,Iowa,0.044304,Minnesota,0.031646,Missouri,0.037975,Ohio,0.063291,Texas,0.018987,Oklahoma,0.018987,Arkansas,0.031646,North Carolina,0.006329,Connecticut,0.06962,Florida,0.006329,Indiana,0.025316,Michigan,0.006329,Mississippi,0.006329,Nebraska,0.006329,New Mexico,0.006329,South Carolina,0.044304,Maryland,0.006329,Vermont,0.006329,West Virginia,0.006329,Wisconsin,0.012658,Wyoming,0.006329,Alaska,0.018987,New Jersey,0.018987,Louisiana,0.018987,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,
"Here’s your record:
+++ SUPPORTER STATUS: 𝗧𝗼𝗽 𝗗𝗲𝗺𝗼𝗰𝗿𝗮𝘁
+++ RESPONSE: 𝗠𝗜𝗦𝗦𝗜𝗡𝗚
+++ DEADLINE: 𝟭𝟭:𝟱𝟵 𝗣.𝗠. 𝗧𝗢𝗡𝗜𝗚𝗛𝗧

DO YOU APPROVE OF DONALD TRUMP >> DEADLINE EXTENDED: Our quick one-question survey is open to only a limited number of top Democrats in your area, and you’ve been selected as one of them. But we need to hear from you before 11:59 P.M. tonight in order for your response to be counted. Tell us ASAP: Do you approve of Donald Trump?",2019-08-15T23:48:15+0000,the DSCC,0,99,0,999,0.003774,North Dakota,0.015094,Connecticut,0.018868,Washington,0.007547,West Virginia,0.003774,Alabama,0.003774,Arkansas,0.037736,Michigan,0.003774,Montana,0.003774,Wyoming,0.09434,California,0.011321,Idaho,0.015094,Nebraska,0.041509,Illinois,0.018868,Massachusetts,0.011321,Nevada,0.022642,New Jersey,0.022642,New Mexico,0.033962,North Carolina,0.015094,South Carolina,0.026415,Tennessee,0.05283,Texas,0.003774,Vermont,0.018868,Maryland,0.003774,South Dakota,0.033962,Georgia,0.011321,Utah,0.003774,Hawaii,0.003774,Louisiana,0.003774,Oklahoma,0.011321,Rhode Island,0.011321,Virginia,0.007547,Colorado,0.075472,Florida,0.022642,Indiana,0.003774,Kansas,0.026415,Iowa,0.015094,Minnesota,0.022642,Missouri,0.075472,New York,0.060377,Ohio,0.022642,Oregon,0.049057,Pennsylvania,0.007547,Alaska,0.007547,Delaware,0.033962,Wisconsin,,,,,,,,,,,,
"Here’s your record:
+++ SUPPORTER STATUS: 𝗧𝗼𝗽 𝗗𝗲𝗺𝗼𝗰𝗿𝗮𝘁
+++ RESPONSE: 𝗠𝗜𝗦𝗦𝗜𝗡𝗚
+++ DEADLINE: 𝟭𝟭:𝟱𝟵 𝗣.𝗠. 𝗧𝗢𝗡𝗜𝗚𝗛𝗧

DO YOU APPROVE OF DONALD TRUMP >> DEADLINE EXTENDED: Our quick one-question survey is open to only a limited number of top Democrats in your area, and you’ve been selected as one of them. But we need to hear from you before 11:59 P.M. tonight in order for your response to be counted. Tell us ASAP: Do you approve of Donald Trump?",2019-08-15T23:48:15+0000,the DSCC,0,99,0,999,0.016216,North Carolina,0.016216,Iowa,0.032432,Massachusetts,0.005405,Nebraska,0.010811,Nevada,0.016216,North Dakota,0.010811,Rhode Island,0.113514,California,0.048649,Florida,0.032432,Minnesota,0.010811,Colorado,0.054054,New York,0.010811,Oklahoma,0.037838,Oregon,0.043243,South Carolina,0.027027,Tennessee,0.075676,Texas,0.086486,Washington,0.021622,Indiana,0.010811,Alabama,0.016216,Kansas,0.043243,Michigan,0.005405,Utah,0.005405,Alaska,0.005405,Idaho,0.016216,Arkansas,0.005405,Hawaii,0.037838,Illinois,0.016216,Maryland,0.010811,Montana,0.016216,Virginia,0.010811,New Jersey,0.032432,Pennsylvania,0.005405,South Dakota,0.021622,Georgia,0.005405,Missouri,0.027027,New Mexico,0.032432,Ohio,0.005405,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
">> PROTECT THE COURTS: Donald Trump is packing the courts with ultra-conservative judges like Brett Kavanaugh who cannot WAIT for a chance to
❌ Overturn Roe v. Wade 
❌ Gut Obamacare
❌ Destroy President Obama’s legacy

The ONLY way we can stop them is by flipping the Senate, and Nate Silver says Democrats can do just that in 2020. You’ve been identified as a top Democrat in your area, so we need to hear from you and just 439 other top Dems before 11:59 p.m. TONIGHT: Do you approve of Donald Trump?",2019-08-15T23:48:15+0000,the DSCC,0,99,0,999,0.003584,"Washington, District of Columbia",0.057348,Ohio,0.032258,Indiana,0.010753,Iowa,0.017921,Kansas,0.014337,Maryland,0.050179,Michigan,0.017921,Missouri,0.010753,Montana,0.02509,North Carolina,0.014337,Oregon,0.003584,Idaho,0.050179,Pennsylvania,0.010753,South Carolina,0.02509,Tennessee,0.039427,Virginia,0.028674,Washington,0.003584,Wyoming,0.014337,Minnesota,0.003584,New Hampshire,0.039427,Illinois,0.010753,Georgia,0.017921,Massachusetts,0.007168,Maine,0.007168,South Dakota,0.007168,Rhode Island,0.003584,Hawaii,0.007168,Oklahoma,0.007168,Utah,0.003584,Alabama,0.007168,Connecticut,0.003584,Delaware,0.007168,New Mexico,0.053763,Florida,0.010753,Arkansas,0.125448,California,0.014337,Louisiana,0.014337,Nevada,0.086022,New York,0.046595,Texas,0.014337,West Virginia,0.017921,Wisconsin,0.032258,Colorado,0.021505,New Jersey,,,,,,,,,,,,,,
"Here’s your record:
+++ SUPPORTER STATUS: 𝗧𝗼𝗽 𝗗𝗲𝗺𝗼𝗰𝗿𝗮𝘁
+++ RESPONSE: 𝗠𝗜𝗦𝗦𝗜𝗡𝗚
+++ DEADLINE: 𝟭𝟭:𝟱𝟵 𝗣.𝗠. 𝗧𝗢𝗡𝗜𝗚𝗛𝗧

DO YOU APPROVE OF DONALD TRUMP >> DEADLINE EXTENDED: Our quick one-question survey is open to only a limited number of top Democrats in your area, and you’ve been selected as one of them. But we need to hear from you before 11:59 P.M. tonight in order for your response to be counted. Tell us ASAP: Do you approve of Donald Trump?",2019-08-15T23:48:15+0000,the DSCC,0,99,0,999,0.00813,Alaska,0.02439,Utah,0.03252,Kansas,0.03252,Massachusetts,0.04065,Michigan,0.03252,Minnesota,0.04878,Ohio,0.04065,Texas,0.01626,Virginia,0.02439,Florida,0.056911,Washington,0.00813,Maryland,0.02439,South Carolina,0.04878,Indiana,0.00813,Louisiana,0.00813,New Mexico,0.065041,New York,0.00813,Iowa,0.03252,Tennessee,0.00813,New Jersey,0.00813,Wyoming,0.00813,Rhode Island,0.00813,Wisconsin,0.00813,Alabama,0.01626,Georgia,0.00813,Idaho,0.00813,Nebraska,0.00813,Arkansas,0.04065,Oregon,0.138211,California,0.03252,Colorado,0.00813,Connecticut,0.03252,Illinois,0.02439,Missouri,0.00813,Nevada,0.01626,North Carolina,0.056911,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If you're a Democrat, you need to vote in our 2020 straw poll!

Send a message to cast your vote!",2019-08-15T22:04:59+0000,Democrats.com LLC,500,999,50000,99999,1,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If you're a Democrat, you need to vote in our 2020 straw poll!

Send a message to cast your vote!",2019-08-15T21:15:20+0000,Democrats.com LLC,0,99,0,999,1,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MJ Hegar is a working mom, a combat veteran, and a proud, ass-kicking, motorcycle-riding Texas Democrat. Add your name to stand with MJ and elect a Texas Senator who reflects our values of strength, courage, and independence:",2019-08-15T21:00:38+0000,MJ for Texas,100,499,10000,49999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MJ Hegar is a working mom, a combat veteran, and a proud, ass-kicking, motorcycle-riding Texas Democrat. Add your name to stand with MJ and elect a Texas Senator who reflects our values of strength, courage, and independence:",2019-08-15T21:00:38+0000,MJ for Texas,0,99,0,999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MJ Hegar is a working mom, a combat veteran, and a proud, ass-kicking, motorcycle-riding Texas Democrat. Add your name to stand with MJ and elect a Texas Senator who reflects our values of strength, courage, and independence:",2019-08-15T21:00:38+0000,MJ for Texas,0,99,1000,4999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MJ Hegar is a working mom, a combat veteran, and a proud, ass-kicking, motorcycle-riding Texas Democrat. Add your name to stand with MJ and elect a Texas Senator who reflects our values of strength, courage, and independence:",2019-08-15T21:00:38+0000,MJ for Texas,0,99,1000,4999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MJ Hegar is a working mom, a combat veteran, and a proud, ass-kicking, motorcycle-riding Texas Democrat. Add your name to stand with MJ and elect a Texas Senator who reflects our values of strength, courage, and independence:",2019-08-15T21:00:38+0000,MJ for Texas,0,99,1000,4999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MJ Hegar is a working mom, a combat veteran, and a proud, ass-kicking, motorcycle-riding Texas Democrat. Add your name to stand with MJ and elect a Texas Senator who reflects our values of strength, courage, and independence:",2019-08-15T21:00:38+0000,MJ for Texas,100,499,10000,49999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"My name is Cristina Tzintzún Ramirez and I’m asking you to join us in building a historic, grassroots campaign for U.S. Senate. We need to remake Texas and bring the leadership to the U.S. Senate that Texas deserves. Will you help start this campaign strong by becoming a founding donor today?",2019-08-15T20:11:46+0000,Cristina for Texas,0,99,0,999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The only Democrat who stands a chance to unseat Cory Gardner is John Hickenlooper.  Let’s prove to him that if he runs we will have his back.  

Donate today to support Hicknelooper for US Senate!",2019-08-15T20:08:00+0000,314 Action Fund,0,99,0,999,0.0875,Arizona,0.003571,Kentucky,0.051786,Washington,0.016071,Wisconsin,0.003571,Alabama,0.001786,Alaska,0.007143,"Washington, District of Columbia",0.010714,Georgia,0.005357,Hawaii,0.003571,Idaho,0.003571,Kansas,0.001786,Louisiana,0.0375,Texas,0.016071,Maryland,0.005357,Montana,0.001786,Nebraska,0.008929,New Mexico,0.007143,Rhode Island,0.007143,South Carolina,0.001786,South Dakota,0.007143,Utah,0.005357,Vermont,0.019643,Virginia,0.0125,Tennessee,0.005357,Arkansas,0.032143,Michigan,0.183929,California,0.019643,Colorado,0.010714,Connecticut,0.057143,Florida,0.035714,Illinois,0.008929,Indiana,0.005357,Iowa,0.008929,Maine,0.039286,Massachusetts,0.0125,Minnesota,0.041071,Pennsylvania,0.005357,Mississippi,0.0125,Missouri,0.010714,Nevada,0.008929,New Hampshire,0.017857,New Jersey,0.058929,New York,0.017857,North Carolina,0.019643,Ohio,0.019643,Oklahoma,0.033929,Oregon,0.007143,West Virginia,,,,,,
"The only Democrat who stands a chance to unseat Cory Gardner is John Hickenlooper.  Let’s prove to him that if he runs we will have his back.  

Donate today to support Hicknelooper for US Senate!",2019-08-15T20:08:00+0000,314 Action Fund,0,99,0,999,1,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The only Democrat who stands a chance to unseat Cory Gardner is John Hickenlooper.  Let’s prove to him that if he runs we will have his back.  

Donate today to support Hicknelooper for US Senate!",2019-08-15T20:08:00+0000,314 Action Fund,0,99,0,999,0.032258,Arizona,0.013825,North Carolina,0.013825,Maine,0.009217,Maryland,0.018433,Minnesota,0.004608,Mississippi,0.023041,Missouri,0.004608,Montana,0.004608,Nebraska,0.013825,New Mexico,0.004608,North Dakota,0.013825,Iowa,0.004608,Oklahoma,0.018433,Oregon,0.036866,Pennsylvania,0.009217,Rhode Island,0.013825,South Carolina,0.004608,Utah,0.004608,Vermont,0.013825,Washington,0.004608,Kansas,0.023041,Indiana,0.096774,California,0.009217,New Hampshire,0.059908,Colorado,0.013825,"Washington, District of Columbia",0.064516,Florida,0.013825,Georgia,0.009217,Hawaii,0.023041,Kentucky,0.050691,Massachusetts,0.036866,Michigan,0.02765,New Jersey,0.02765,Illinois,0.101382,New York,0.041475,Ohio,0.004608,Tennessee,0.046083,Texas,0.036866,Virginia,0.013825,West Virginia,0.004608,Arkansas,0.009217,Connecticut,0.004608,Delaware,0.013825,Wisconsin,,,,,,,,,,,,,,
